dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
mozilla-beta,"ARIMA(1,1,1)",4168218,966,580,193,193,0.3,,2,True,True,0.1667,1.0,0.2857,0.07772,0.8342,3,15,2,0,-4.0,32
mozilla-beta,"ARIMA(1,1,1)",3998101,962,577,192,193,0.3,,0,False,False,0.0,0.0,0.0,0.010363,0.9896,0,2,0,0,,2
mozilla-beta,"ARIMA(1,1,1)",3998107,962,577,192,193,0.3,,0,False,False,0.0,0.0,0.0,0.020725,0.9793,0,4,0,0,,4
mozilla-beta,"ARIMA(1,1,1)",3998165,960,576,192,192,0.3,,0,False,False,0.0,0.0,0.0,0.078125,0.9062,0,15,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",1485495,956,574,191,191,0.3,,1,True,True,0.5,1.0,0.6667,0.005236,0.9686,1,1,1,0,0.0,6
mozilla-beta,"ARIMA(1,1,1)",4169255,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.04712,0.9529,0,9,0,0,,9
mozilla-beta,"ARIMA(1,1,1)",4169257,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.041885,0.9372,0,8,0,0,,12
mozilla-beta,"ARIMA(1,1,1)",4169259,956,574,191,191,0.3,,1,True,True,0.1111,1.0,0.2,0.041885,0.9215,1,8,1,0,-1.0,15
mozilla-beta,"ARIMA(1,1,1)",4169261,956,574,191,191,0.3,,1,True,True,0.1538,1.0,0.2667,0.057592,0.8901,2,11,1,0,-4.0,21
mozilla-beta,"ARIMA(1,1,1)",4169649,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.057592,0.9267,0,11,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4169650,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.062827,0.9005,0,12,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",4169651,956,574,191,191,0.3,,2,True,True,0.2222,1.0,0.3636,0.036649,0.9319,2,7,2,0,0.0,13
mozilla-beta,"ARIMA(1,1,1)",4169652,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.068063,0.8796,0,13,0,0,,23
mozilla-beta,"ARIMA(1,1,1)",4169654,956,574,191,191,0.3,,2,True,True,0.2,1.0,0.3333,0.041885,0.9424,2,8,2,0,0.0,11
mozilla-beta,"ARIMA(1,1,1)",4169655,956,574,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.073298,0.8901,0,14,0,0,,21
mozilla-beta,"ARIMA(1,1,1)",4169657,956,574,191,191,0.3,,2,True,True,0.375,1.0,0.5455,0.026178,0.9162,3,5,2,0,-3.0,16
mozilla-beta,"ARIMA(1,1,1)",4169660,956,574,191,191,0.3,,2,True,True,0.2,1.0,0.3333,0.041885,0.911,2,8,2,0,-2.5,17
mozilla-beta,"ARIMA(1,1,1)",4381648,956,574,191,191,0.3,,1,True,True,0.5,1.0,0.6667,0.005236,0.9895,1,1,1,0,0.0,2
mozilla-beta,"ARIMA(1,1,1)",3998114,954,572,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.062827,0.8639,0,12,0,0,,26
mozilla-beta,"ARIMA(1,1,1)",3998135,954,572,191,191,0.3,,0,False,False,0.0,0.0,0.0,0.068063,0.9162,0,13,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",4167882,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.1,0.8474,0,19,0,0,,29
mozilla-beta,"ARIMA(1,1,1)",4167884,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.036842,0.9053,0,7,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4167886,953,572,191,190,0.3,,1,True,True,0.1667,1.0,0.2857,0.052632,0.8842,2,10,1,0,-5.0,22
mozilla-beta,"ARIMA(1,1,1)",4167888,953,572,191,190,0.3,,1,True,True,0.2,1.0,0.3333,0.063158,0.8474,3,12,1,0,-5.0,29
mozilla-beta,"ARIMA(1,1,1)",4169030,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.073684,0.9105,0,14,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",4169031,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.084211,0.9,0,16,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",4169032,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.057895,0.8947,0,11,0,0,,20
mozilla-beta,"ARIMA(1,1,1)",4169033,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.073684,0.9053,0,14,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4169035,953,572,191,190,0.3,,0,False,False,0.0,0.0,0.0,0.078947,0.8421,0,15,0,0,,30
mozilla-beta,"ARIMA(1,1,1)",4381659,953,572,191,190,0.3,,1,True,True,0.5,1.0,0.6667,0.005263,0.9895,1,1,1,0,0.0,2
mozilla-beta,"ARIMA(1,1,1)",3998122,951,571,190,190,0.3,,0,False,False,0.0,0.0,0.0,0.021053,0.9684,0,4,0,0,,6
mozilla-beta,"ARIMA(1,1,1)",3998128,951,571,190,190,0.3,,0,False,False,0.0,0.0,0.0,0.021053,0.9789,0,4,0,0,,4
mozilla-beta,"ARIMA(1,1,1)",1484905,949,569,190,190,0.3,,1,True,True,0.5,1.0,0.6667,0.005263,0.9684,1,1,1,0,0.0,6
mozilla-beta,"ARIMA(1,1,1)",4594253,948,569,190,189,0.3,,0,False,False,0.0,0.0,0.0,0.031746,0.9683,0,6,0,0,,6
mozilla-beta,"ARIMA(1,1,1)",4381630,946,568,189,189,0.3,,1,True,True,0.5,1.0,0.6667,0.005291,0.9894,1,1,1,0,0.0,2
mozilla-beta,"ARIMA(1,1,1)",4594301,946,568,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,0
mozilla-beta,"ARIMA(1,1,1)",4167942,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.089947,0.8889,0,17,0,0,,21
mozilla-beta,"ARIMA(1,1,1)",4167944,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.8889,0,11,0,0,,21
mozilla-beta,"ARIMA(1,1,1)",4168178,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9101,0,9,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",4168179,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.084656,0.873,0,16,0,0,,24
mozilla-beta,"ARIMA(1,1,1)",4168181,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",4168183,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9048,0,13,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4168184,945,567,189,189,0.3,,1,True,True,0.0714,1.0,0.1333,0.068783,0.873,1,13,1,0,0.0,24
mozilla-beta,"ARIMA(1,1,1)",4168189,945,567,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.089947,0.8942,0,17,0,0,,20
mozilla-beta,"ARIMA(1,1,1)",3534768,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9153,0,13,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",3534783,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9048,0,15,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",3534793,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9206,0,13,0,0,,15
mozilla-beta,"ARIMA(1,1,1)",3534795,944,566,189,189,0.3,,1,True,True,0.1111,1.0,0.2,0.042328,0.9312,1,8,1,0,0.0,13
mozilla-beta,"ARIMA(1,1,1)",3534797,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.9101,0,11,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",3534800,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9259,0,13,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534803,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9259,0,13,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534804,944,566,189,189,0.3,,2,True,True,0.2143,1.0,0.3529,0.058201,0.8942,3,11,2,0,-1.0,20
mozilla-beta,"ARIMA(1,1,1)",3534805,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.05291,0.9048,0,10,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",3534809,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",3534810,944,566,189,189,0.3,,3,True,True,0.4444,1.0,0.6154,0.026455,0.9101,4,5,3,0,-1.67,17
mozilla-beta,"ARIMA(1,1,1)",3534813,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",3534814,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",3534815,944,566,189,189,0.3,,3,True,True,0.4286,1.0,0.6,0.021164,0.9206,3,4,3,0,0.0,15
mozilla-beta,"ARIMA(1,1,1)",3534816,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9259,0,13,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534817,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.05291,0.9471,0,10,0,0,,10
mozilla-beta,"ARIMA(1,1,1)",3534819,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.9312,0,11,0,0,,13
mozilla-beta,"ARIMA(1,1,1)",3534820,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.9153,0,11,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",3534821,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.9259,0,11,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534822,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.037037,0.963,0,7,0,0,,7
mozilla-beta,"ARIMA(1,1,1)",3534824,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",3534825,944,566,189,189,0.3,,2,True,True,0.4,1.0,0.5714,0.015873,0.9312,2,3,2,0,0.0,13
mozilla-beta,"ARIMA(1,1,1)",3534828,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9153,0,13,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",3534832,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.8995,0,11,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",3534834,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.084656,0.873,0,16,0,0,,24
mozilla-beta,"ARIMA(1,1,1)",3534835,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.074074,0.8466,0,14,0,0,,29
mozilla-beta,"ARIMA(1,1,1)",3534839,944,566,189,189,0.3,,1,True,True,0.1111,1.0,0.2,0.042328,0.9259,1,8,1,0,-1.0,14
mozilla-beta,"ARIMA(1,1,1)",3534844,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.079365,0.8995,0,15,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",3534845,944,566,189,189,0.3,,2,True,True,0.3,1.0,0.4615,0.037037,0.873,3,7,2,0,-2.0,24
mozilla-beta,"ARIMA(1,1,1)",3534846,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.05291,0.9312,0,10,0,0,,13
mozilla-beta,"ARIMA(1,1,1)",3534847,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9206,0,13,0,0,,15
mozilla-beta,"ARIMA(1,1,1)",3534850,944,566,189,189,0.3,,1,True,True,0.2,1.0,0.3333,0.042328,0.9206,2,8,1,0,1.0,15
mozilla-beta,"ARIMA(1,1,1)",3534854,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.074074,0.8466,0,14,0,0,,29
mozilla-beta,"ARIMA(1,1,1)",3534855,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.8095,0,13,0,0,,36
mozilla-beta,"ARIMA(1,1,1)",3534856,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.058201,0.9206,0,11,0,0,,15
mozilla-beta,"ARIMA(1,1,1)",3534871,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3534876,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.05291,0.9365,0,10,0,0,,12
mozilla-beta,"ARIMA(1,1,1)",3534877,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.063492,0.9365,0,12,0,0,,12
mozilla-beta,"ARIMA(1,1,1)",3534882,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.074074,0.9259,0,14,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534889,944,566,189,189,0.3,,1,True,True,0.1,1.0,0.1818,0.047619,0.9471,1,9,1,0,-4.0,10
mozilla-beta,"ARIMA(1,1,1)",3534903,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.068783,0.9312,0,13,0,0,,13
mozilla-beta,"ARIMA(1,1,1)",3534909,944,566,189,189,0.3,,1,True,True,0.1,1.0,0.1818,0.047619,0.8836,1,9,1,0,0.0,22
mozilla-beta,"ARIMA(1,1,1)",3534913,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.074074,0.9259,0,14,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3534973,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3534994,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3534996,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3535001,944,566,189,189,0.3,,0,False,False,0.0,0.0,0.0,0.047619,0.9418,0,9,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3998116,943,566,189,188,0.3,,0,False,False,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,0
mozilla-beta,"ARIMA(1,1,1)",3892071,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.042553,0.9149,0,8,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",3892073,941,565,188,188,0.3,,1,True,False,0.0,0.0,0.0,0.037234,0.9202,0,7,0,1,,15
mozilla-beta,"ARIMA(1,1,1)",3892075,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.069149,0.883,0,13,0,0,,22
mozilla-beta,"ARIMA(1,1,1)",3892077,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.085106,0.8883,0,16,0,0,,21
mozilla-beta,"ARIMA(1,1,1)",3892255,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.069149,0.883,0,13,0,0,,22
mozilla-beta,"ARIMA(1,1,1)",3892256,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.053191,0.8936,0,10,0,0,,20
mozilla-beta,"ARIMA(1,1,1)",3892258,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.069149,0.8511,0,13,0,0,,28
mozilla-beta,"ARIMA(1,1,1)",3892260,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.074468,0.867,0,14,0,0,,25
mozilla-beta,"ARIMA(1,1,1)",4594285,941,565,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,0
mozilla-beta,"ARIMA(1,1,1)",2018684,940,564,188,188,0.3,,1,True,True,0.5,1.0,0.6667,0.005319,0.9681,1,1,1,0,0.0,6
mozilla-beta,"ARIMA(1,1,1)",3535050,939,563,188,188,0.3,,1,True,True,0.2,1.0,0.3333,0.042553,0.9149,2,8,1,0,0.0,16
mozilla-beta,"ARIMA(1,1,1)",3535052,939,563,188,188,0.3,,1,True,True,0.1111,1.0,0.2,0.042553,0.9255,1,8,1,0,0.0,14
mozilla-beta,"ARIMA(1,1,1)",3535054,939,563,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.058511,0.9415,0,11,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",3535056,939,563,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.058511,0.9255,0,11,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3998149,939,563,188,188,0.3,,0,False,False,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,0
mozilla-beta,"ARIMA(1,1,1)",1703048,937,562,187,188,0.3,,1,True,True,0.5,1.0,0.6667,0.005319,0.9894,1,1,1,0,0.0,2
mozilla-beta,"ARIMA(1,1,1)",4688474,937,562,187,188,0.3,,1,True,True,0.0714,1.0,0.1333,0.069149,0.9096,1,13,1,0,4.0,17
mozilla-beta,"ARIMA(1,1,1)",4688479,937,562,187,188,0.3,,1,True,False,0.0,0.0,0.0,0.058511,0.9255,0,11,0,1,,14
mozilla-beta,"ARIMA(1,1,1)",4688484,937,562,187,188,0.3,,1,True,True,0.0667,1.0,0.125,0.074468,0.9043,1,14,1,0,0.0,18
mozilla-beta,"ARIMA(1,1,1)",4688489,937,562,187,188,0.3,,1,True,True,0.0909,1.0,0.1667,0.053191,0.8883,1,10,1,0,0.0,21
mozilla-beta,"ARIMA(1,1,1)",4688499,937,562,187,188,0.3,,1,True,True,0.0909,1.0,0.1667,0.053191,0.8989,1,10,1,0,0.0,19
mozilla-beta,"ARIMA(1,1,1)",4688519,937,562,187,188,0.3,,1,True,True,0.125,1.0,0.2222,0.037234,0.9415,1,7,1,0,0.0,11
mozilla-beta,"ARIMA(1,1,1)",4688564,937,562,187,188,0.3,,1,True,True,0.1333,1.0,0.2353,0.069149,0.8883,2,13,1,0,-4.0,21
mozilla-beta,"ARIMA(1,1,1)",4688569,937,562,187,188,0.3,,1,True,True,0.1538,1.0,0.2667,0.058511,0.8883,2,11,1,0,-3.0,21
mozilla-beta,"ARIMA(1,1,1)",4688597,937,562,187,188,0.3,,0,False,False,0.0,0.0,0.0,0.058511,0.9202,0,11,0,0,,15
mozilla-beta,"ARIMA(1,1,1)",4688603,937,562,187,188,0.3,,0,False,False,0.0,0.0,0.0,0.06383,0.9255,0,12,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4408163,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.090909,0.893,0,17,0,0,,20
mozilla-beta,"ARIMA(1,1,1)",4408169,936,562,187,187,0.3,,1,True,False,0.0,0.0,0.0,0.048128,0.8824,0,9,0,1,,22
mozilla-beta,"ARIMA(1,1,1)",4408172,936,562,187,187,0.3,,2,True,True,0.1429,0.5,0.2222,0.064171,0.8556,2,12,1,1,-5.0,27
mozilla-beta,"ARIMA(1,1,1)",4408178,936,562,187,187,0.3,,1,True,True,0.1111,1.0,0.2,0.042781,0.9091,1,8,1,0,-1.0,17
mozilla-beta,"ARIMA(1,1,1)",4594232,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.032086,0.9465,0,6,0,0,,10
mozilla-beta,"ARIMA(1,1,1)",4594233,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.074866,0.8824,0,14,0,0,,22
mozilla-beta,"ARIMA(1,1,1)",4688264,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.053476,0.9144,0,10,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",4688287,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.064171,0.9251,0,12,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688288,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.069519,0.9251,0,13,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688292,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.064171,0.9358,0,12,0,0,,12
mozilla-beta,"ARIMA(1,1,1)",4688293,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.074866,0.9251,0,14,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688297,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.085561,0.8717,0,16,0,0,,24
mozilla-beta,"ARIMA(1,1,1)",4688298,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.085561,0.9037,0,16,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4688302,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.096257,0.8984,0,18,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",4688307,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.053476,0.9412,0,10,0,0,,11
mozilla-beta,"ARIMA(1,1,1)",4688308,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.074866,0.9251,0,14,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688312,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.085561,0.9091,0,16,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",4688313,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.064171,0.9251,0,12,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688327,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.064171,0.9091,0,12,0,0,,17
mozilla-beta,"ARIMA(1,1,1)",4688353,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.069519,0.9251,0,13,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4688362,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.042781,0.9358,0,8,0,0,,12
mozilla-beta,"ARIMA(1,1,1)",4688363,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.069519,0.9305,0,13,0,0,,13
mozilla-beta,"ARIMA(1,1,1)",4688377,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.058824,0.9144,0,11,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",4688382,936,562,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.069519,0.9144,0,13,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",4169674,935,561,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.053476,0.9251,0,10,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",4169678,935,561,187,187,0.3,,1,True,True,0.1818,1.0,0.3077,0.048128,0.9144,2,9,1,0,-2.0,16
mozilla-beta,"ARIMA(1,1,1)",4169782,935,561,187,187,0.3,,0,False,False,0.0,0.0,0.0,0.074866,0.893,0,14,0,0,,20
mozilla-beta,"ARIMA(1,1,1)",4381534,935,561,187,187,0.3,,1,True,True,0.5,1.0,0.6667,0.005348,0.9679,1,1,1,0,0.0,6
mozilla-beta,"ARIMA(1,1,1)",1484929,934,560,187,187,0.3,,1,True,True,0.5,1.0,0.6667,0.005348,0.9679,1,1,1,0,0.0,6
mozilla-beta,"ARIMA(1,1,1)",4167898,929,557,186,186,0.3,,1,True,False,0.0,0.0,0.0,0.064516,0.9247,0,12,0,1,,14
mozilla-beta,"ARIMA(1,1,1)",4167900,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.053763,0.9462,0,10,0,0,,10
mozilla-beta,"ARIMA(1,1,1)",4167903,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.064516,0.8978,0,12,0,0,,19
mozilla-beta,"ARIMA(1,1,1)",4167907,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.080645,0.9032,0,15,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4168154,929,557,186,186,0.3,,2,True,True,0.1,0.5,0.1667,0.048387,0.9032,1,9,1,1,-5.0,18
mozilla-beta,"ARIMA(1,1,1)",4168155,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.075269,0.9194,0,14,0,0,,15
mozilla-beta,"ARIMA(1,1,1)",4168156,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.080645,0.8763,0,15,0,0,,23
mozilla-beta,"ARIMA(1,1,1)",4168157,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.05914,0.871,0,11,0,0,,24
mozilla-beta,"ARIMA(1,1,1)",4168159,929,557,186,186,0.3,,0,False,False,0.0,0.0,0.0,0.069892,0.9032,0,13,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",3891447,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.064865,0.9243,0,12,0,0,,14
mozilla-beta,"ARIMA(1,1,1)",3891449,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.064865,0.9135,0,12,0,0,,16
mozilla-beta,"ARIMA(1,1,1)",3891451,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.016216,0.973,0,3,0,0,,5
mozilla-beta,"ARIMA(1,1,1)",3891453,928,557,186,185,0.3,,1,True,True,0.1429,1.0,0.25,0.032432,0.9622,1,6,1,0,0.0,7
mozilla-beta,"ARIMA(1,1,1)",4168160,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.07027,0.8757,0,13,0,0,,23
mozilla-beta,"ARIMA(1,1,1)",4168161,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.07027,0.9027,0,13,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4168162,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.091892,0.8541,0,17,0,0,,27
mozilla-beta,"ARIMA(1,1,1)",4168163,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.07027,0.8811,0,13,0,0,,22
mozilla-beta,"ARIMA(1,1,1)",4168165,928,557,186,185,0.3,,0,False,False,0.0,0.0,0.0,0.07027,0.9027,0,13,0,0,,18
mozilla-beta,"ARIMA(1,1,1)",4168525,927,556,185,186,0.3,,0,False,False,0.0,0.0,0.0,0.037634,0.9624,0,7,0,0,,7
mozilla-beta,"ARIMA(1,1,1)",4168527,927,556,185,186,0.3,,0,False,False,0.0,0.0,0.0,0.053763,0.9462,0,10,0,0,,10
mozilla-beta,"ARIMA(1,1,1)",4168531,927,556,185,186,0.3,,1,True,True,0.125,1.0,0.2222,0.037634,0.9086,1,7,1,0,0.0,17
mozilla-beta,"ARIMA(1,1,1)",4168960,927,556,185,186,0.3,,0,False,False,0.0,0.0,0.0,0.037634,0.9516,0,7,0,0,,9
mozilla-beta,"ARIMA(1,1,1)",4168962,927,556,185,186,0.3,,2,True,True,0.2727,1.0,0.4286,0.043011,0.9409,3,8,2,0,-2.5,11
mozilla-beta,"ARIMA(1,1,1)",4168963,927,556,185,186,0.3,,0,False,False,0.0,0.0,0.0,0.048387,0.9301,0,9,0,0,,13
mozilla-beta,"ARIMA(1,1,1)",4168965,927,556,185,186,0.3,,2,True,True,0.2727,1.0,0.4286,0.043011,0.9409,3,8,2,0,-2.5,11
mozilla-beta,"ARIMA(1,1,1)",4168966,927,556,185,186,0.3,,2,True,True,0.1,0.5,0.1667,0.048387,0.9247,1,9,1,1,3.0,14
mozilla-beta,"ARIMA(1,1,1)",4168968,927,556,185,186,0.3,,2,True,True,0.1818,1.0,0.3077,0.048387,0.9301,2,9,2,0,0.0,13
mozilla-beta,"ARIMA(1,1,1)",4168969,927,556,185,186,0.3,,0,False,False,0.0,0.0,0.0,0.048387,0.9409,0,9,0,0,,11
