dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
firefox-android,"Transformer(w=20,d=16)",4653999,634,380,127,127,"w=20,d=16",789.0,2,True,True,0.25,0.5,0.3333,0.070866,0.6614,3,9,1,1,-9.0,43
firefox-android,"Transformer(w=20,d=16)",4654000,634,380,127,127,"w=20,d=16",789.0,2,True,True,0.2222,0.5,0.3077,0.055118,0.9134,2,7,1,1,-3.0,11
firefox-android,"Transformer(w=20,d=16)",4654002,634,380,127,127,"w=20,d=16",789.0,2,True,True,0.2727,1.0,0.4286,0.062992,0.3386,3,8,2,0,-31.5,84
firefox-android,"Transformer(w=20,d=16)",4654004,634,380,127,127,"w=20,d=16",789.0,1,True,True,0.3,1.0,0.4615,0.055118,0.3937,3,7,1,0,-9.0,77
firefox-android,"Transformer(w=20,d=16)",4654636,634,380,127,127,"w=20,d=16",789.0,1,True,True,0.2,1.0,0.3333,0.031496,0.5276,1,4,1,0,0.0,60
firefox-android,"Transformer(w=20,d=16)",4654637,634,380,127,127,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.007874,0.2835,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4654638,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.062992,0.9055,0,8,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654639,634,380,127,127,"w=20,d=16",789.0,1,True,True,0.1667,1.0,0.2857,0.03937,0.4252,1,5,1,0,0.0,73
firefox-android,"Transformer(w=20,d=16)",4654640,634,380,127,127,"w=20,d=16",789.0,1,True,True,0.3333,1.0,0.5,0.031496,0.4646,2,4,1,0,0.0,68
firefox-android,"Transformer(w=20,d=16)",4654642,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.07874,0.8898,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654644,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.110236,0.7559,0,14,0,0,,31
firefox-android,"Transformer(w=20,d=16)",4654645,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.070866,0.8661,0,9,0,0,,17
firefox-android,"Transformer(w=20,d=16)",4654646,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.070866,0.8976,0,9,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654647,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.070866,0.8898,0,9,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654648,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.07874,0.874,0,10,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4654649,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.055118,0.9291,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654651,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.125984,0.7953,0,16,0,0,,26
firefox-android,"Transformer(w=20,d=16)",4654653,634,380,127,127,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.141732,0.7559,0,18,0,0,,31
firefox-android,"Transformer(w=20,d=16)",4654582,620,372,124,124,"w=20,d=16",789.0,1,True,True,0.0714,1.0,0.1333,0.104839,0.379,1,13,1,0,0.0,77
firefox-android,"Transformer(w=20,d=16)",4654583,620,372,124,124,"w=20,d=16",789.0,1,True,True,0.1429,1.0,0.25,0.048387,0.2177,1,6,1,0,0.0,97
firefox-android,"Transformer(w=20,d=16)",4654584,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.064516,0.9113,0,8,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4654585,620,372,124,124,"w=20,d=16",789.0,1,True,True,0.3333,1.0,0.5,0.016129,0.1452,1,2,1,0,0.0,106
firefox-android,"Transformer(w=20,d=16)",4654586,620,372,124,124,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008065,0.1452,1,1,1,0,0.0,106
firefox-android,"Transformer(w=20,d=16)",4654590,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.129032,0.7661,0,16,0,0,,29
firefox-android,"Transformer(w=20,d=16)",4654591,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.072581,0.9274,0,9,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654592,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.064516,0.9355,0,8,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4654594,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.129032,0.8306,0,16,0,0,,21
firefox-android,"Transformer(w=20,d=16)",4654595,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.080645,0.879,0,10,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654597,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.064516,0.8952,0,8,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654599,620,372,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.072581,0.621,0,9,0,0,,47
firefox-android,"Transformer(w=20,d=16)",4654510,619,371,124,124,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.080645,0.871,0,10,0,1,,16
firefox-android,"Transformer(w=20,d=16)",4654511,619,371,124,124,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.040323,0.8548,2,5,1,0,-12.0,18
firefox-android,"Transformer(w=20,d=16)",4654512,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.080645,0.8871,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654513,619,371,124,124,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.072581,0.8952,0,9,0,1,,13
firefox-android,"Transformer(w=20,d=16)",4654514,619,371,124,124,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.056452,0.8468,0,7,0,1,,19
firefox-android,"Transformer(w=20,d=16)",4654516,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.080645,0.8871,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654519,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.120968,0.8145,0,15,0,0,,23
firefox-android,"Transformer(w=20,d=16)",4654520,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.072581,0.8468,0,9,0,0,,19
firefox-android,"Transformer(w=20,d=16)",4654522,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.096774,0.6855,0,12,0,0,,39
firefox-android,"Transformer(w=20,d=16)",4654525,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.064516,0.8387,0,8,0,0,,20
firefox-android,"Transformer(w=20,d=16)",4654527,619,371,124,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.104839,0.75,0,13,0,0,,31
firefox-android,"Transformer(w=20,d=16)",4653789,617,370,123,124,"w=20,d=16",789.0,1,True,True,0.4,1.0,0.5714,0.024194,0.4194,2,3,1,0,-5.0,72
firefox-android,"Transformer(w=20,d=16)",4653790,617,370,123,124,"w=20,d=16",789.0,1,True,True,0.4,1.0,0.5714,0.024194,0.4194,2,3,1,0,-5.0,72
firefox-android,"Transformer(w=20,d=16)",4653792,617,370,123,124,"w=20,d=16",789.0,1,True,True,0.25,1.0,0.4,0.024194,0.4435,1,3,1,0,0.0,69
firefox-android,"Transformer(w=20,d=16)",4653793,617,370,123,124,"w=20,d=16",789.0,1,True,True,0.2,1.0,0.3333,0.032258,0.4355,1,4,1,0,0.0,70
firefox-android,"Transformer(w=20,d=16)",4653798,617,370,123,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08871,0.7823,0,11,0,0,,27
firefox-android,"Transformer(w=20,d=16)",4653799,617,370,123,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08871,0.7984,0,11,0,0,,25
firefox-android,"Transformer(w=20,d=16)",4653804,617,370,123,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.048387,0.871,0,6,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4653806,617,370,123,124,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08871,0.4516,0,11,0,0,,68
firefox-android,"Transformer(w=20,d=16)",4654384,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.3333,1.0,0.5,0.016529,0.281,1,2,1,0,0.0,87
firefox-android,"Transformer(w=20,d=16)",4654385,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.3333,1.0,0.5,0.016529,0.281,1,2,1,0,0.0,87
firefox-android,"Transformer(w=20,d=16)",4654386,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.082645,0.2397,0,10,0,0,,92
firefox-android,"Transformer(w=20,d=16)",4654387,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008264,0.2893,1,1,1,0,0.0,86
firefox-android,"Transformer(w=20,d=16)",4654388,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008264,0.2893,1,1,1,0,0.0,86
firefox-android,"Transformer(w=20,d=16)",4654390,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066116,0.8347,0,8,0,0,,20
firefox-android,"Transformer(w=20,d=16)",4654392,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.041322,0.5041,0,5,0,0,,60
firefox-android,"Transformer(w=20,d=16)",4654393,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.1429,1.0,0.25,0.14876,0.719,3,18,1,0,-4.0,34
firefox-android,"Transformer(w=20,d=16)",4654394,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.1667,1.0,0.2857,0.123967,0.7438,3,15,1,0,-4.0,31
firefox-android,"Transformer(w=20,d=16)",4654395,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.115702,0.7851,0,14,0,0,,26
firefox-android,"Transformer(w=20,d=16)",4654396,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.041322,0.4215,2,5,1,0,-4.0,70
firefox-android,"Transformer(w=20,d=16)",4654397,605,363,121,121,"w=20,d=16",789.0,1,True,True,0.0588,1.0,0.1111,0.132231,0.6198,1,16,1,0,0.0,46
firefox-android,"Transformer(w=20,d=16)",4654399,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066116,0.8926,0,8,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654401,605,363,121,121,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.033058,0.124,0,4,0,0,,106
firefox-android,"Transformer(w=20,d=16)",4654672,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.058333,0.925,0,7,0,1,,9
firefox-android,"Transformer(w=20,d=16)",4654673,603,362,121,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.033333,0.95,0,4,0,0,,6
firefox-android,"Transformer(w=20,d=16)",4654675,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.083333,0.875,0,10,0,1,,15
firefox-android,"Transformer(w=20,d=16)",4654676,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.05,0.9333,0,6,0,1,,8
firefox-android,"Transformer(w=20,d=16)",4654678,603,362,121,120,"w=20,d=16",789.0,1,True,True,0.0769,1.0,0.1429,0.1,0.7333,1,12,1,0,0.0,32
firefox-android,"Transformer(w=20,d=16)",4654681,603,362,121,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.075,0.875,0,9,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654682,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.05,0.9333,0,6,0,1,,8
firefox-android,"Transformer(w=20,d=16)",4654684,603,362,121,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.05,0.8667,0,6,0,0,,16
firefox-android,"Transformer(w=20,d=16)",4654685,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.1,0.5833,0,12,0,1,,50
firefox-android,"Transformer(w=20,d=16)",4654687,603,362,121,120,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.1,0.8167,0,12,0,1,,22
firefox-android,"Transformer(w=20,d=16)",4653825,600,360,120,120,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008333,0.25,1,1,1,0,0.0,90
firefox-android,"Transformer(w=20,d=16)",4653826,600,360,120,120,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008333,0.2417,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4653828,600,360,120,120,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008333,0.2417,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4653829,600,360,120,120,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.008333,0.2417,1,1,1,0,0.0,91
firefox-android,"Transformer(w=20,d=16)",4653831,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.033333,0.9417,0,4,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4653833,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066667,0.9083,0,8,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4653834,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.05,0.9083,0,6,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4653836,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066667,0.9167,0,8,0,0,,10
firefox-android,"Transformer(w=20,d=16)",4653837,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066667,0.9167,0,8,0,0,,10
firefox-android,"Transformer(w=20,d=16)",4653838,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.058333,0.9,0,7,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4653840,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.066667,0.9083,0,8,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4653842,600,360,120,120,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.075,0.875,0,9,0,0,,15
firefox-android,"Transformer(w=20,d=16)",4654564,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.2,1.0,0.3333,0.101695,0.3729,3,12,1,0,-6.0,74
firefox-android,"Transformer(w=20,d=16)",4654566,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.2,1.0,0.3333,0.101695,0.6441,3,12,1,0,-7.0,42
firefox-android,"Transformer(w=20,d=16)",4654567,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.1333,1.0,0.2353,0.110169,0.5254,2,13,1,0,-12.0,56
firefox-android,"Transformer(w=20,d=16)",4654568,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.1429,1.0,0.25,0.101695,0.4068,2,12,1,0,-11.0,70
firefox-android,"Transformer(w=20,d=16)",4654573,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.25,1.0,0.4,0.025424,0.8051,1,3,1,0,-7.0,23
firefox-android,"Transformer(w=20,d=16)",4654574,591,355,118,118,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.144068,0.7542,0,17,0,0,,29
firefox-android,"Transformer(w=20,d=16)",4654575,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.125,1.0,0.2222,0.059322,0.7966,1,7,1,0,-7.0,24
firefox-android,"Transformer(w=20,d=16)",4654576,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.0909,1.0,0.1667,0.084746,0.6525,1,10,1,0,-7.0,41
firefox-android,"Transformer(w=20,d=16)",4654577,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.0833,1.0,0.1538,0.09322,0.6186,1,11,1,0,-7.0,45
firefox-android,"Transformer(w=20,d=16)",4654579,591,355,118,118,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.127119,0.6949,0,15,0,0,,36
firefox-android,"Transformer(w=20,d=16)",4654581,591,355,118,118,"w=20,d=16",789.0,1,True,True,0.0909,1.0,0.1667,0.084746,0.8644,1,10,1,0,-5.0,16
firefox-android,"Transformer(w=20,d=16)",4653372,587,352,117,118,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.076271,0.8814,0,9,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4653590,587,352,117,118,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.008475,0.0,0,1,0,0,,118
firefox-android,"Transformer(w=20,d=16)",4654041,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.025641,0.1795,0,3,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654042,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.017094,0.1795,0,2,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654043,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08547,0.8803,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654044,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.025641,0.1624,0,3,0,0,,98
firefox-android,"Transformer(w=20,d=16)",4654045,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.025641,0.1795,0,3,0,0,,96
firefox-android,"Transformer(w=20,d=16)",4654047,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094017,0.8803,0,11,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654049,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094017,0.7863,0,11,0,0,,25
firefox-android,"Transformer(w=20,d=16)",4654050,585,351,117,117,"w=20,d=16",789.0,1,True,True,0.1,1.0,0.1818,0.076923,0.8376,1,9,1,0,0.0,19
firefox-android,"Transformer(w=20,d=16)",4654051,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094017,0.8889,0,11,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654052,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.128205,0.7863,0,15,0,0,,25
firefox-android,"Transformer(w=20,d=16)",4654054,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.051282,0.9487,0,6,0,0,,6
firefox-android,"Transformer(w=20,d=16)",4654056,585,351,117,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.042735,0.0598,0,5,0,0,,110
firefox-android,"Transformer(w=20,d=16)",4654366,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.068376,0.9231,0,8,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654367,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08547,0.8376,0,10,0,0,,19
firefox-android,"Transformer(w=20,d=16)",4654368,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.128205,0.7607,0,15,0,0,,28
firefox-android,"Transformer(w=20,d=16)",4654372,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.068376,0.8803,0,8,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654378,582,349,116,117,"w=20,d=16",789.0,1,True,True,0.1818,1.0,0.3077,0.076923,0.8547,2,9,1,0,0.0,17
firefox-android,"Transformer(w=20,d=16)",4654420,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.059829,0.9231,0,7,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654421,582,349,116,117,"w=20,d=16",789.0,1,True,True,0.4,1.0,0.5714,0.025641,0.1795,2,3,1,0,0.0,96
firefox-android,"Transformer(w=20,d=16)",4654422,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.051282,0.9402,0,6,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654423,582,349,116,117,"w=20,d=16",789.0,1,True,True,0.2,1.0,0.3333,0.068376,0.8718,2,8,1,0,0.0,15
firefox-android,"Transformer(w=20,d=16)",4654426,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.051282,0.9231,0,6,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654428,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.08547,0.8889,0,10,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4654429,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.068376,0.8974,0,8,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654430,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.102564,0.5299,0,12,0,0,,55
firefox-android,"Transformer(w=20,d=16)",4654431,582,349,116,117,"w=20,d=16",789.0,1,True,False,0.0,0.0,0.0,0.111111,0.5897,0,13,0,1,,48
firefox-android,"Transformer(w=20,d=16)",4654432,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.059829,0.9316,0,7,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4654435,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094017,0.8803,0,11,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654437,582,349,116,117,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.068376,0.9231,0,8,0,0,,9
firefox-android,"Transformer(w=20,d=16)",4654077,580,348,116,116,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.043103,0.8707,2,5,1,0,-3.0,15
firefox-android,"Transformer(w=20,d=16)",4654078,580,348,116,116,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.017241,0.9397,2,2,1,0,-2.0,7
firefox-android,"Transformer(w=20,d=16)",4654079,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.025862,0.8362,0,3,0,0,,19
firefox-android,"Transformer(w=20,d=16)",4654080,580,348,116,116,"w=20,d=16",789.0,1,True,True,0.5,1.0,0.6667,0.025862,0.9052,3,3,1,0,-3.0,11
firefox-android,"Transformer(w=20,d=16)",4654081,580,348,116,116,"w=20,d=16",789.0,1,True,True,0.3,1.0,0.4615,0.060345,0.7759,3,7,1,0,-3.0,26
firefox-android,"Transformer(w=20,d=16)",4654083,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.077586,0.9052,0,9,0,0,,11
firefox-android,"Transformer(w=20,d=16)",4654086,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.068966,0.8966,0,8,0,0,,12
firefox-android,"Transformer(w=20,d=16)",4654087,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094828,0.4224,0,11,0,0,,67
firefox-android,"Transformer(w=20,d=16)",4654089,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.060345,0.1897,0,7,0,0,,94
firefox-android,"Transformer(w=20,d=16)",4654090,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.086207,0.8793,0,10,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654092,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.103448,0.3534,0,12,0,0,,75
firefox-android,"Transformer(w=20,d=16)",4654094,580,348,116,116,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.094828,0.2328,0,11,0,0,,89
firefox-android,"Transformer(w=20,d=16)",4653771,576,346,115,115,"w=20,d=16",789.0,1,True,True,0.1667,1.0,0.2857,0.043478,0.9304,1,5,1,0,0.0,8
firefox-android,"Transformer(w=20,d=16)",4653772,576,346,115,115,"w=20,d=16",789.0,1,True,True,0.3333,1.0,0.5,0.034783,0.6957,2,4,1,0,-2.0,35
firefox-android,"Transformer(w=20,d=16)",4653777,576,346,115,115,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.086957,0.913,0,10,0,0,,10
firefox-android,"Transformer(w=20,d=16)",4653780,576,346,115,115,"w=20,d=16",789.0,1,True,True,0.0833,1.0,0.1538,0.095652,0.3826,1,11,1,0,0.0,71
firefox-android,"Transformer(w=20,d=16)",4653781,576,346,115,115,"w=20,d=16",789.0,1,True,True,0.0556,1.0,0.1053,0.147826,0.6783,1,17,1,0,0.0,37
firefox-android,"Transformer(w=20,d=16)",4653782,576,346,115,115,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.008696,0.9565,0,1,0,0,,5
firefox-android,"Transformer(w=20,d=16)",4653783,576,346,115,115,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.104348,0.3304,0,12,0,0,,77
firefox-android,"Transformer(w=20,d=16)",4653784,576,346,115,115,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.069565,0.887,0,8,0,0,,13
firefox-android,"Transformer(w=20,d=16)",4653786,576,346,115,115,"w=20,d=16",789.0,1,True,True,0.3,1.0,0.4615,0.06087,0.9043,3,7,1,0,0.0,11
firefox-android,"Transformer(w=20,d=16)",4653788,576,346,115,115,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.156522,0.7304,0,18,0,0,,31
firefox-android,"Transformer(w=20,d=16)",4654348,537,322,107,108,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.4537,2,5,1,0,-4.0,59
firefox-android,"Transformer(w=20,d=16)",4654349,537,322,107,108,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.4074,2,5,1,0,-4.0,64
firefox-android,"Transformer(w=20,d=16)",4654350,537,322,107,108,"w=20,d=16",789.0,1,True,True,0.1667,1.0,0.2857,0.046296,0.6111,1,5,1,0,0.0,42
firefox-android,"Transformer(w=20,d=16)",4654351,537,322,107,108,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.4352,2,5,1,0,-4.0,61
firefox-android,"Transformer(w=20,d=16)",4654352,537,322,107,108,"w=20,d=16",789.0,1,True,True,0.2857,1.0,0.4444,0.046296,0.4537,2,5,1,0,-4.0,59
firefox-android,"Transformer(w=20,d=16)",4654354,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.12037,0.8148,0,13,0,0,,20
firefox-android,"Transformer(w=20,d=16)",4654357,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.083333,0.8704,0,9,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654358,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.083333,0.8704,0,9,0,0,,14
firefox-android,"Transformer(w=20,d=16)",4654359,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.046296,0.9352,0,5,0,0,,7
firefox-android,"Transformer(w=20,d=16)",4654360,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.064815,0.9259,0,7,0,0,,8
firefox-android,"Transformer(w=20,d=16)",4654361,537,322,107,108,"w=20,d=16",789.0,0,False,False,0.0,0.0,0.0,0.074074,0.9074,0,8,0,0,,10
